pokemon_id,pokemon_name,ranked_default_status,strict_M_B_status,move_id,move_name,type,category,power,accuracy,source_status
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,fling,Fling,Dark,Physical,,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,focusblast,Focus Blast,Fighting,Special,120,70,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,focuspunch,Focus Punch,Fighting,Physical,150,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,gunkshot,Gunk Shot,Poison,Physical,120,80,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,hardpress,Hard Press,Steel,Physical,,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,helpinghand,Helping Hand,Normal,Status,,,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,icebeam,Ice Beam,Ice,Special,90,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,icehammer,Ice Hammer,Ice,Physical,100,90,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,icepunch,Ice Punch,Ice,Physical,75,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,icespinner,Ice Spinner,Ice,Physical,80,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,iciclespear,Icicle Spear,Ice,Physical,25,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,icywind,Icy Wind,Ice,Special,55,95,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,irondefense,Iron Defense,Steel,Status,,,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,ironhead,Iron Head,Steel,Physical,80,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,knockoff,Knock Off,Dark,Physical,65,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,liquidation,Liquidation,Water,Physical,85,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,machpunch,Mach Punch,Fighting,Physical,40,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,mudshot,Mud Shot,Ground,Special,55,95,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,mudslap,Mud-Slap,Ground,Special,20,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,payback,Payback,Dark,Physical,50,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,raindance,Rain Dance,Water,Status,,,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,reversal,Reversal,Fighting,Physical,,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,rockslide,Rock Slide,Rock,Physical,75,90,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,rocktomb,Rock Tomb,Rock,Physical,60,95,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,scaryface,Scary Face,Normal,Status,,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,snowscape,Snowscape,Ice,Status,,,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,stompingtantrum,Stomping Tantrum,Ground,Physical,75,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,superpower,Superpower,Fighting,Physical,120,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,swagger,Swagger,Normal,Status,,85,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,thief,Thief,Dark,Physical,60,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,thunderpunch,Thunder Punch,Electric,Physical,75,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,upperhand,Upper Hand,Fighting,Physical,65,100,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,wideguard,Wide Guard,Rock,Status,,,confirmed
crabominable,Crabominable,ranked_allowed_champions_confirmed,needs_check,zenheadbutt,Zen Headbutt,Psychic,Physical,80,90,confirmed
ditto,Ditto,ranked_allowed_champions_confirmed,needs_check,transform,Transform,Normal,Status,,,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,acidarmor,Acid Armor,Poison,Status,,,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,acidspray,Acid Spray,Poison,Special,40,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,aquatail,Aqua Tail,Water,Physical,90,90,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,chillingwater,Chilling Water,Water,Special,50,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,dive,Dive,Water,Physical,80,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,doubleteam,Double Team,Normal,Status,,,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,dracometeor,Draco Meteor,Dragon,Special,130,90,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,dragonpulse,Dragon Pulse,Dragon,Special,85,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,dragontail,Dragon Tail,Dragon,Physical,60,90,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,endure,Endure,Normal,Status,,,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,facade,Facade,Normal,Physical,70,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,flipturn,Flip Turn,Water,Physical,60,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,focusblast,Focus Blast,Fighting,Special,120,70,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,gunkshot,Gunk Shot,Poison,Physical,120,80,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,haze,Haze,Ice,Status,,,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,hydropump,Hydro Pump,Water,Special,110,80,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,icywind,Icy Wind,Ice,Special,55,95,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,irontail,Iron Tail,Steel,Physical,100,75,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,liquidation,Liquidation,Water,Physical,85,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,mudshot,Mud Shot,Ground,Special,55,95,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,mudslap,Mud-Slap,Ground,Special,20,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,muddywater,Muddy Water,Water,Special,90,85,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,outrage,Outrage,Dragon,Physical,120,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,playrough,Play Rough,Fairy,Physical,90,90,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,poisonjab,Poison Jab,Poison,Physical,80,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,protect,Protect,Normal,Status,,,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,raindance,Rain Dance,Water,Status,,,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,rest,Rest,Psychic,Status,,,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,round,Round,Normal,Special,60,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,scald,Scald,Water,Special,80,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,scaleshot,Scale Shot,Dragon,Physical,25,90,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,scaryface,Scary Face,Normal,Status,,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,shadowball,Shadow Ball,Ghost,Special,80,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,sludgebomb,Sludge Bomb,Poison,Special,90,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,sludgewave,Sludge Wave,Poison,Special,95,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,snore,Snore,Normal,Special,50,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,snowscape,Snowscape,Ice,Status,,,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,spite,Spite,Ghost,Status,,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,substitute,Substitute,Normal,Status,,,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,surf,Surf,Water,Special,90,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,thief,Thief,Dark,Physical,60,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,thunder,Thunder,Electric,Special,110,70,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,thunderbolt,Thunderbolt,Electric,Special,90,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,toxic,Toxic,Poison,Status,,90,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,toxicspikes,Toxic Spikes,Poison,Status,,,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,venoshock,Venoshock,Poison,Special,65,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,waterpulse,Water Pulse,Water,Special,60,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,waterfall,Waterfall,Water,Physical,80,100,confirmed
dragalge,Dragalge,ranked_allowed_champions_confirmed,confirmed,whirlpool,Whirlpool,Water,Special,35,85,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,acrobatics,Acrobatics,Flying,Physical,55,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,agility,Agility,Psychic,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,assurance,Assurance,Dark,Physical,60,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,batonpass,Baton Pass,Normal,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,beatup,Beat Up,Dark,Physical,,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,bite,Bite,Dark,Physical,60,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,bodyslam,Body Slam,Normal,Physical,85,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,breakingswipe,Breaking Swipe,Dragon,Physical,60,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,confuseray,Confuse Ray,Ghost,Status,,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,curse,Curse,Ghost,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,disable,Disable,Normal,Status,,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,dive,Dive,Water,Physical,80,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,doublehit,Double Hit,Normal,Physical,35,90,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,doubleteam,Double Team,Normal,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,doubleedge,Double-Edge,Normal,Physical,120,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,dracometeor,Draco Meteor,Dragon,Special,130,90,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,dragoncheer,Dragon Cheer,Dragon,Status,,0,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,dragonclaw,Dragon Claw,Dragon,Physical,80,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,dragondance,Dragon Dance,Dragon,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,dragondarts,Dragon Darts,Dragon,Physical,50,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,dragonpulse,Dragon Pulse,Dragon,Special,85,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,dragonrush,Dragon Rush,Dragon,Physical,100,75,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,dragontail,Dragon Tail,Dragon,Physical,60,90,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,fireblast,Fire Blast,Fire,Special,110,85,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,flamethrower,Flamethrower,Fire,Special,90,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,fly,Fly,Flying,Physical,90,95,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,helpinghand,Helping Hand,Normal,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,hex,Hex,Ghost,Special,65,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,hydropump,Hydro Pump,Water,Special,110,80,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,infestation,Infestation,Bug,Special,20,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,lastresort,Last Resort,Normal,Physical,140,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,lightscreen,Light Screen,Psychic,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,lockon,Lock-On,Normal,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,nightshade,Night Shade,Ghost,Special,,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,outrage,Outrage,Dragon,Physical,120,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,phantomforce,Phantom Force,Ghost,Physical,90,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,pounce,Pounce,Bug,Physical,50,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,psychicfangs,Psychic Fangs,Psychic,Physical,85,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,quickattack,Quick Attack,Normal,Physical,40,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,reflect,Reflect,Psychic,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,shadowball,Shadow Ball,Ghost,Special,80,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,solarbeam,Solar Beam,Grass,Special,120,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,steelwing,Steel Wing,Steel,Physical,70,90,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,suckerpunch,Sucker Punch,Dark,Physical,70,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,surf,Surf,Water,Special,90,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,thief,Thief,Dark,Physical,60,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,thunder,Thunder,Electric,Special,110,70,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,thunderwave,Thunder Wave,Electric,Status,,90,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,thunderbolt,Thunderbolt,Electric,Special,90,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,triattack,Tri Attack,Normal,Special,80,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,uturn,U-turn,Bug,Physical,70,100,confirmed
dragapult,Dragapult,ranked_allowed_champions_confirmed,needs_check,willowisp,Will-O-Wisp,Fire,Status,,85,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,acrobatics,Acrobatics,Flying,Physical,55,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,agility,Agility,Psychic,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,airslash,Air Slash,Flying,Special,75,95,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,attract,Attract,Normal,Status,,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,batonpass,Baton Pass,Normal,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,charge,Charge,Electric,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,chargebeam,Charge Beam,Electric,Special,50,90,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,charm,Charm,Fairy,Status,,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,covet,Covet,Normal,Physical,60,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,defog,Defog,Flying,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,discharge,Discharge,Electric,Special,80,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,doubleteam,Double Team,Normal,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,dualwingbeat,Dual Wingbeat,Flying,Physical,40,90,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,eerieimpulse,Eerie Impulse,Electric,Status,,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,electroball,Electro Ball,Electric,Special,,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,electroweb,Electroweb,Electric,Special,55,95,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,encore,Encore,Normal,Status,,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,energyball,Energy Ball,Grass,Special,90,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,fling,Fling,Dark,Physical,,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,helpinghand,Helping Hand,Normal,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,irontail,Iron Tail,Steel,Physical,100,75,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,lightscreen,Light Screen,Psychic,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,nuzzle,Nuzzle,Electric,Physical,20,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,pounce,Pounce,Bug,Physical,50,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,quickattack,Quick Attack,Normal,Physical,40,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,raindance,Rain Dance,Water,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,risingvoltage,Rising Voltage,Electric,Special,70,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,roost,Roost,Flying,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,solarbeam,Solar Beam,Grass,Special,120,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,speedswap,Speed Swap,Psychic,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,taunt,Taunt,Dark,Status,,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,thunder,Thunder,Electric,Special,110,70,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,thunderwave,Thunder Wave,Electric,Status,,90,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,thunderbolt,Thunderbolt,Electric,Special,90,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,tickle,Tickle,Normal,Status,,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,uturn,U-turn,Bug,Physical,70,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,voltswitch,Volt Switch,Electric,Special,70,100,confirmed
emolga,Emolga,ranked_allowed_champions_confirmed,needs_check,wildcharge,Wild Charge,Electric,Physical,90,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,agility,Agility,Psychic,Status,,,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,allyswitch,Ally Switch,Psychic,Status,,,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,amnesia,Amnesia,Psychic,Status,,,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,assurance,Assurance,Dark,Physical,60,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,batonpass,Baton Pass,Normal,Status,,,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,beatup,Beat Up,Dark,Physical,,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,bodyslam,Body Slam,Normal,Physical,85,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,bulldoze,Bulldoze,Ground,Physical,60,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,calmmind,Calm Mind,Psychic,Status,,,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,chargebeam,Charge Beam,Electric,Special,50,90,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,confuseray,Confuse Ray,Ghost,Status,,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,crunch,Crunch,Dark,Physical,80,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,curse,Curse,Ghost,Status,,,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,dazzlinggleam,Dazzling Gleam,Fairy,Special,80,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,doublehit,Double Hit,Normal,Physical,35,90,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,doubleedge,Double-Edge,Normal,Physical,120,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,earthquake,Earthquake,Ground,Physical,100,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,endeavor,Endeavor,Normal,Physical,,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,energyball,Energy Ball,Grass,Special,90,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,expandingforce,Expanding Force,Psychic,Special,80,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,foulplay,Foul Play,Dark,Physical,95,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,futuresight,Future Sight,Psychic,Special,120,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,grassknot,Grass Knot,Grass,Special,,100,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,gravity,Gravity,Psychic,Status,,,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,guardswap,Guard Swap,Psychic,Status,,,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,helpinghand,Helping Hand,Normal,Status,,,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,highhorsepower,High Horsepower,Ground,Physical,95,95,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
farigiraf,Farigiraf,ranked_allowed_champions_confirmed,needs_check,hypervoice,Hyper Voice,Normal,Special,90,100,confirmed
